Date (Segment),"Cost (Spend, Amount Spent)",Clicks,Impressions,Ad ID,Ad Name,Ad Group ID,Ad Group Name,Campaign ID,Campaign Name,Average Page Views
2026-04-04,"224,763427",156,13312,786289671787,tmb_out23-lead-boleto-adv01-3-tiktok-reteste #2,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-04,"283,724652",69,240,704768531990,,162065139737,CA02 - Branding TMB,21430442100,perpetuo-lead-morno-search,0
2026-04-05,0,0,1,786381596531,tmb_out-lead-boleto-adv03,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-05,"17,634828",7,1809,798361499005,Tmb_fev26-lead-adv05,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-05,"39,790434",56,293,775218897837,,188562532252,ca01-Marketing Digital,22862010439,perpetuo-lead-frio-discovery,0
2026-04-05,"62,529955",19,88,704768531993,,162065139737,CA02 - Branding TMB,21430442100,perpetuo-lead-morno-search,0
2026-04-05,"67,040538",81,353,774935181259,,188562532252,ca01-Marketing Digital,22862010439,perpetuo-lead-frio-discovery,0
2026-04-05,"84,131168",20,104,704768531990,,162065139737,CA02 - Branding TMB,21430442100,perpetuo-lead-morno-search,0
2026-04-05,"116,932238",19,107,704768531996,,162065139737,CA02 - Branding TMB,21430442100,perpetuo-lead-morno-search,0
2026-04-05,"206,687568",129,15139,786289671787,tmb_out23-lead-boleto-adv01-3-tiktok-reteste #2,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-05,"207,943381",103,29785,786381615566,tmb_out-lead-boleto-adv07,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-06,0,0,1,786381596531,tmb_out-lead-boleto-adv03,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-06,"19,498092",7,2156,798361499005,Tmb_fev26-lead-adv05,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-06,"50,838258",73,370,774935181259,,188562532252,ca01-Marketing Digital,22862010439,perpetuo-lead-frio-discovery,0
2026-04-06,"52,616135",91,408,775218897837,,188562532252,ca01-Marketing Digital,22862010439,perpetuo-lead-frio-discovery,0
2026-04-06,"204,856957",120,34747,786381615566,tmb_out-lead-boleto-adv07,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-06,"218,144346",138,16491,786289671787,tmb_out23-lead-boleto-adv01-3-tiktok-reteste #2,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-06,"335,140504",79,370,704768531996,,162065139737,CA02 - Branding TMB,21430442100,perpetuo-lead-morno-search,0
2026-04-06,"429,016767",87,374,704768531993,,162065139737,CA02 - Branding TMB,21430442100,perpetuo-lead-morno-search,0
2026-04-06,"455,64992",92,406,704768531990,,162065139737,CA02 - Branding TMB,21430442100,perpetuo-lead-morno-search,0
2026-04-07,"28,114582",7,2737,798361499005,Tmb_fev26-lead-adv05,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-07,"48,368618",75,446,775218897837,,188562532252,ca01-Marketing Digital,22862010439,perpetuo-lead-frio-discovery,0
2026-04-07,"54,867419",74,404,774935181259,,188562532252,ca01-Marketing Digital,22862010439,perpetuo-lead-frio-discovery,0
2026-04-07,"185,594366",103,29580,786381615566,tmb_out-lead-boleto-adv07,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-07,"187,249234",115,15853,786289671787,tmb_out23-lead-boleto-adv01-3-tiktok-reteste #2,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-07,"213,852255",53,281,704768531990,,162065139737,CA02 - Branding TMB,21430442100,perpetuo-lead-morno-search,0
2026-04-07,"237,679501",55,250,704768531993,,162065139737,CA02 - Branding TMB,21430442100,perpetuo-lead-morno-search,0
2026-04-07,"277,609562",63,256,704768531996,,162065139737,CA02 - Branding TMB,21430442100,perpetuo-lead-morno-search,0
2026-04-08,"24,584236",13,2037,798361499005,Tmb_fev26-lead-adv05,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-08,"49,61655",84,448,775218897837,,188562532252,ca01-Marketing Digital,22862010439,perpetuo-lead-frio-discovery,0
2026-04-08,"57,173906",93,409,774935181259,,188562532252,ca01-Marketing Digital,22862010439,perpetuo-lead-frio-discovery,0
2026-04-08,"185,349182",88,28543,786381615566,tmb_out-lead-boleto-adv07,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-08,"187,796072",91,13090,786289671787,tmb_out23-lead-boleto-adv01-3-tiktok-reteste #2,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-08,"558,200191",89,545,704768531996,,162065139737,CA02 - Branding TMB,21430442100,perpetuo-lead-morno-search,0
2026-04-08,"661,150339",117,554,704768531993,,162065139737,CA02 - Branding TMB,21430442100,perpetuo-lead-morno-search,0
2026-04-08,"880,634538",142,637,704768531990,,162065139737,CA02 - Branding TMB,21430442100,perpetuo-lead-morno-search,0
2026-04-09,"26,455694",9,2666,798361499005,Tmb_fev26-lead-adv05,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-09,"38,883846",75,389,775218897837,,188562532252,ca01-Marketing Digital,22862010439,perpetuo-lead-frio-discovery,0
2026-04-09,"66,788959",104,436,774935181259,,188562532252,ca01-Marketing Digital,22862010439,perpetuo-lead-frio-discovery,0
2026-04-09,"170,696175",74,28065,786381615566,tmb_out-lead-boleto-adv07,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-09,"199,919453",117,16618,786289671787,tmb_out23-lead-boleto-adv01-3-tiktok-reteste #2,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-09,"406,480629",73,376,704768531993,,162065139737,CA02 - Branding TMB,21430442100,perpetuo-lead-morno-search,0
2026-04-09,"501,526052",82,382,704768531996,,162065139737,CA02 - Branding TMB,21430442100,perpetuo-lead-morno-search,0
2026-04-09,"682,863564",110,501,704768531990,,162065139737,CA02 - Branding TMB,21430442100,perpetuo-lead-morno-search,0
2026-04-10,"27,395052",7,3074,798361499005,Tmb_fev26-lead-adv05,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-10,"44,19551",87,497,775218897837,,188562532252,ca01-Marketing Digital,22862010439,perpetuo-lead-frio-discovery,0
2026-04-10,"59,354801",87,475,774935181259,,188562532252,ca01-Marketing Digital,22862010439,perpetuo-lead-frio-discovery,0
2026-04-10,"83,89918",30,156,704768531993,,162065139737,CA02 - Branding TMB,21430442100,perpetuo-lead-morno-search,0
2026-04-10,"102,706561",27,181,704768531990,,162065139737,CA02 - Branding TMB,21430442100,perpetuo-lead-morno-search,0
2026-04-10,"103,415125",27,143,704768531996,,162065139737,CA02 - Branding TMB,21430442100,perpetuo-lead-morno-search,0
2026-04-10,"139,403758",71,25923,786381615566,tmb_out-lead-boleto-adv07,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-10,"230,069224",120,20931,786289671787,tmb_out23-lead-boleto-adv01-3-tiktok-reteste #2,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-11,"21,501249",10,2676,798361499005,Tmb_fev26-lead-adv05,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-11,"43,30459",77,418,775218897837,,188562532252,ca01-Marketing Digital,22862010439,perpetuo-lead-frio-discovery,0
2026-04-11,"63,447091",89,446,774935181259,,188562532252,ca01-Marketing Digital,22862010439,perpetuo-lead-frio-discovery,0
2026-04-11,"92,846668",22,105,704768531996,,162065139737,CA02 - Branding TMB,21430442100,perpetuo-lead-morno-search,0
2026-04-11,"102,758913",55,22131,786381615566,tmb_out-lead-boleto-adv07,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-11,"108,923918",16,80,704768531993,,162065139737,CA02 - Branding TMB,21430442100,perpetuo-lead-morno-search,0
2026-04-11,"133,160516",26,106,704768531990,,162065139737,CA02 - Branding TMB,21430442100,perpetuo-lead-morno-search,0
2026-04-11,"272,773473",178,32364,786289671787,tmb_out23-lead-boleto-adv01-3-tiktok-reteste #2,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-12,"0,005598",0,4,805140909485,tmb_jan26-lead-adv11,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-12,"13,286375",5,61,704768531996,,162065139737,CA02 - Branding TMB,21430442100,perpetuo-lead-morno-search,0
2026-04-12,"26,955166",9,54,704768531993,,162065139737,CA02 - Branding TMB,21430442100,perpetuo-lead-morno-search,0
2026-04-12,"32,174739",12,3095,798361499005,Tmb_fev26-lead-adv05,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-12,"46,381639",85,441,775218897837,,188562532252,ca01-Marketing Digital,22862010439,perpetuo-lead-frio-discovery,0
2026-04-12,"57,608773",82,373,774935181259,,188562532252,ca01-Marketing Digital,22862010439,perpetuo-lead-frio-discovery,0
2026-04-12,"85,077357",19,71,704768531990,,162065139737,CA02 - Branding TMB,21430442100,perpetuo-lead-morno-search,0
2026-04-12,"115,468103",69,19918,786381615566,tmb_out-lead-boleto-adv07,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-12,"317,463891",179,30564,786289671787,tmb_out23-lead-boleto-adv01-3-tiktok-reteste #2,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-13,"18,560111",8,2243,805140909485,tmb_jan26-lead-adv11,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-13,"19,25874",5,1291,798361499005,Tmb_fev26-lead-adv05,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-13,"61,32933",6,4676,805141052120,tmb_abr26-antecip-lead-adv03,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-13,"84,468147",38,11118,786381615566,tmb_out-lead-boleto-adv07,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-13,"95,176873",177,888,775218897837,,188562532252,ca01-Marketing Digital,22862010439,perpetuo-lead-frio-discovery,0
2026-04-13,"108,485292",178,811,774935181259,,188562532252,ca01-Marketing Digital,22862010439,perpetuo-lead-frio-discovery,0
2026-04-13,"112,795138",26,121,704768531990,,162065139737,CA02 - Branding TMB,21430442100,perpetuo-lead-morno-search,0
2026-04-13,"117,503032",33,167,704768531996,,162065139737,CA02 - Branding TMB,21430442100,perpetuo-lead-morno-search,0
2026-04-13,"173,377145",36,119,704768531993,,162065139737,CA02 - Branding TMB,21430442100,perpetuo-lead-morno-search,0
2026-04-13,"268,771942",125,17986,786289671787,tmb_out23-lead-boleto-adv01-3-tiktok-reteste #2,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-14,"12,555745",2,833,805140909485,tmb_jan26-lead-adv11,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-14,"14,396026",8,833,798361499005,Tmb_fev26-lead-adv05,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-14,"44,432237",7,3017,805141052120,tmb_abr26-antecip-lead-adv03,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-14,"93,109485",40,11557,786381615566,tmb_out-lead-boleto-adv07,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-14,"94,436693",29,107,704768531996,,162065139737,CA02 - Branding TMB,21430442100,perpetuo-lead-morno-search,0
2026-04-14,"113,928848",31,146,704768531990,,162065139737,CA02 - Branding TMB,21430442100,perpetuo-lead-morno-search,0
2026-04-14,"134,351022",32,130,704768531993,,162065139737,CA02 - Branding TMB,21430442100,perpetuo-lead-morno-search,0
2026-04-14,"170,323004",256,1353,774935181259,,188562532252,ca01-Marketing Digital,22862010439,perpetuo-lead-frio-discovery,0
2026-04-14,"171,72664",280,1424,775218897837,,188562532252,ca01-Marketing Digital,22862010439,perpetuo-lead-frio-discovery,0
2026-04-14,"283,248639",128,17542,786289671787,tmb_out23-lead-boleto-adv01-3-tiktok-reteste #2,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-15,"9,549133",2,690,805140909485,tmb_jan26-lead-adv11,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-15,"16,897669",4,960,798361499005,Tmb_fev26-lead-adv05,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-15,"27,44392",7,1881,805141052120,tmb_abr26-antecip-lead-adv03,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-15,"138,22111",27,158,704768531993,,162065139737,CA02 - Branding TMB,21430442100,perpetuo-lead-morno-search,0
2026-04-15,"143,180306",55,17410,786381615566,tmb_out-lead-boleto-adv07,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-15,"186,137289",41,155,704768531996,,162065139737,CA02 - Branding TMB,21430442100,perpetuo-lead-morno-search,0
2026-04-15,"205,898746",279,1204,774935181259,,188562532252,ca01-Marketing Digital,22862010439,perpetuo-lead-frio-discovery,0
2026-04-15,"249,639836",48,189,704768531990,,162065139737,CA02 - Branding TMB,21430442100,perpetuo-lead-morno-search,0
2026-04-15,"257,756",329,1335,775218897837,,188562532252,ca01-Marketing Digital,22862010439,perpetuo-lead-frio-discovery,0
2026-04-15,"356,784648",162,20882,786289671787,tmb_out23-lead-boleto-adv01-3-tiktok-reteste #2,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-16,"3,812331",2,546,805140909485,tmb_jan26-lead-adv11,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-16,"16,613508",4,1118,805141052120,tmb_abr26-antecip-lead-adv03,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-16,"22,773014",12,1570,798361499005,Tmb_fev26-lead-adv05,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-16,"155,212168",35,151,704768531993,,162065139737,CA02 - Branding TMB,21430442100,perpetuo-lead-morno-search,0
2026-04-16,"170,497224",76,27812,786381615566,tmb_out-lead-boleto-adv07,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-16,"186,257809",45,183,704768531996,,162065139737,CA02 - Branding TMB,21430442100,perpetuo-lead-morno-search,0
2026-04-16,"198,63551",46,184,704768531990,,162065139737,CA02 - Branding TMB,21430442100,perpetuo-lead-morno-search,0
2026-04-16,"209,058285",344,1689,775218897837,,188562532252,ca01-Marketing Digital,22862010439,perpetuo-lead-frio-discovery,0
2026-04-16,"241,932822",314,1429,774935181259,,188562532252,ca01-Marketing Digital,22862010439,perpetuo-lead-frio-discovery,0
2026-04-16,"372,358599",177,27004,786289671787,tmb_out23-lead-boleto-adv01-3-tiktok-reteste #2,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-17,"3,728084",1,344,805140909485,tmb_jan26-lead-adv11,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-17,"16,186114",5,914,805141052120,tmb_abr26-antecip-lead-adv03,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-17,"23,049477",8,1253,798361499005,Tmb_fev26-lead-adv05,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-17,"140,218154",57,17241,786381615566,tmb_out-lead-boleto-adv07,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-17,"165,64968",34,163,704768531990,,162065139737,CA02 - Branding TMB,21430442100,perpetuo-lead-morno-search,0
2026-04-17,"209,539314",322,1786,774935181259,,188562532252,ca01-Marketing Digital,22862010439,perpetuo-lead-frio-discovery,0
2026-04-17,"225,03669",37,140,704768531996,,162065139737,CA02 - Branding TMB,21430442100,perpetuo-lead-morno-search,0
2026-04-17,"246,981342",42,133,704768531993,,162065139737,CA02 - Branding TMB,21430442100,perpetuo-lead-morno-search,0
2026-04-17,"263,356017",516,2636,775218897837,,188562532252,ca01-Marketing Digital,22862010439,perpetuo-lead-frio-discovery,0
2026-04-17,"447,460062",204,25859,786289671787,tmb_out23-lead-boleto-adv01-3-tiktok-reteste #2,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-18,"3,816112",3,313,805140909485,tmb_jan26-lead-adv11,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-18,"17,638795",3,920,798361499005,Tmb_fev26-lead-adv05,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-18,"22,817047",6,954,805141052120,tmb_abr26-antecip-lead-adv03,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-18,"78,97",18,71,704768531993,,162065139737,CA02 - Branding TMB,21430442100,perpetuo-lead-morno-search,0
2026-04-18,"133,149726",22,84,704768531996,,162065139737,CA02 - Branding TMB,21430442100,perpetuo-lead-morno-search,0
2026-04-18,"139,961259",65,14232,786381615566,tmb_out-lead-boleto-adv07,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-18,"143,516949",33,115,704768531990,,162065139737,CA02 - Branding TMB,21430442100,perpetuo-lead-morno-search,0
2026-04-18,"227,446047",387,2178,774935181259,,188562532252,ca01-Marketing Digital,22862010439,perpetuo-lead-frio-discovery,0
2026-04-18,"239,753417",434,2788,775218897837,,188562532252,ca01-Marketing Digital,22862010439,perpetuo-lead-frio-discovery,0
2026-04-18,"392,392194",189,22086,786289671787,tmb_out23-lead-boleto-adv01-3-tiktok-reteste #2,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-19,"6,165056",1,366,805140909485,tmb_jan26-lead-adv11,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-19,"18,078474",4,870,798361499005,Tmb_fev26-lead-adv05,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-19,"18,657448",2,858,805141052120,tmb_abr26-antecip-lead-adv03,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-19,"115,509816",22,83,704768531996,,162065139737,CA02 - Branding TMB,21430442100,perpetuo-lead-morno-search,0
2026-04-19,"133,674895",35,9471,786381615566,tmb_out-lead-boleto-adv07,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-19,"151,982956",30,86,704768531993,,162065139737,CA02 - Branding TMB,21430442100,perpetuo-lead-morno-search,0
2026-04-19,"205,773004",316,1639,774935181259,,188562532252,ca01-Marketing Digital,22862010439,perpetuo-lead-frio-discovery,0
2026-04-19,"225,357272",39,112,704768531990,,162065139737,CA02 - Branding TMB,21430442100,perpetuo-lead-morno-search,0
2026-04-19,"247,0587",348,1958,775218897837,,188562532252,ca01-Marketing Digital,22862010439,perpetuo-lead-frio-discovery,0
2026-04-19,"469,902334",196,22602,786289671787,tmb_out23-lead-boleto-adv01-3-tiktok-reteste #2,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-20,"4,126668",2,371,805140909485,tmb_jan26-lead-adv11,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-20,"20,372707",6,986,798361499005,Tmb_fev26-lead-adv05,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-20,"26,466177",2,954,805141052120,tmb_abr26-antecip-lead-adv03,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-20,"115,332086",40,7567,786381615566,tmb_out-lead-boleto-adv07,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-20,"222,256311",327,1779,775218897837,,188562532252,ca01-Marketing Digital,22862010439,perpetuo-lead-frio-discovery,0
2026-04-20,"239,206239",296,1358,774935181259,,188562532252,ca01-Marketing Digital,22862010439,perpetuo-lead-frio-discovery,0
2026-04-20,"403,243042",169,19923,786289671787,tmb_out23-lead-boleto-adv01-3-tiktok-reteste #2,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-20,"498,426011",80,236,704768531996,,162065139737,CA02 - Branding TMB,21430442100,perpetuo-lead-morno-search,0
2026-04-20,"760,98063",113,266,704768531993,,162065139737,CA02 - Branding TMB,21430442100,perpetuo-lead-morno-search,0
2026-04-20,"781,354593",122,295,704768531990,,162065139737,CA02 - Branding TMB,21430442100,perpetuo-lead-morno-search,0
2026-04-21,"5,803481",1,379,805140909485,tmb_jan26-lead-adv11,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-21,"19,049539",8,935,805141052120,tmb_abr26-antecip-lead-adv03,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-21,"26,705117",5,1320,798361499005,Tmb_fev26-lead-adv05,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-21,"155,037344",46,10078,786381615566,tmb_out-lead-boleto-adv07,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-21,"215,81576",287,1474,774935181259,,188562532252,ca01-Marketing Digital,22862010439,perpetuo-lead-frio-discovery,0
2026-04-21,"253,221806",382,2063,775218897837,,188562532252,ca01-Marketing Digital,22862010439,perpetuo-lead-frio-discovery,0
2026-04-21,"448,249172",182,21935,786289671787,tmb_out23-lead-boleto-adv01-3-tiktok-reteste #2,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-21,"625,755116",84,157,704768531993,,162065139737,CA02 - Branding TMB,21430442100,perpetuo-lead-morno-search,0
2026-04-21,"720,458037",99,180,704768531996,,162065139737,CA02 - Branding TMB,21430442100,perpetuo-lead-morno-search,0
2026-04-21,"754,69972",105,194,704768531990,,162065139737,CA02 - Branding TMB,21430442100,perpetuo-lead-morno-search,0
2026-04-22,"4,830945",2,382,805140909485,tmb_jan26-lead-adv11,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-22,"18,034547",5,935,798361499005,Tmb_fev26-lead-adv05,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-22,"19,26311",7,921,805141052120,tmb_abr26-antecip-lead-adv03,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-22,"140,659735",36,9998,786381615566,tmb_out-lead-boleto-adv07,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-22,"227,954963",318,1812,775218897837,,188562532252,ca01-Marketing Digital,22862010439,perpetuo-lead-frio-discovery,0
2026-04-22,"233,211259",281,1334,774935181259,,188562532252,ca01-Marketing Digital,22862010439,perpetuo-lead-frio-discovery,0
2026-04-22,"398,515516",147,19826,786289671787,tmb_out23-lead-boleto-adv01-3-tiktok-reteste #2,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-22,"634,19915",91,359,704768531996,,162065139737,CA02 - Branding TMB,21430442100,perpetuo-lead-morno-search,0
2026-04-22,"715,464672",120,445,704768531990,,162065139737,CA02 - Branding TMB,21430442100,perpetuo-lead-morno-search,0
2026-04-22,"750,334808",103,377,704768531993,,162065139737,CA02 - Branding TMB,21430442100,perpetuo-lead-morno-search,0
2026-04-23,"6,23966",6,347,805140909485,tmb_jan26-lead-adv11,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-23,"22,131416",7,1248,798361499005,Tmb_fev26-lead-adv05,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-23,"22,608147",6,1256,805141052120,tmb_abr26-antecip-lead-adv03,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-23,"140,921301",40,11468,786381615566,tmb_out-lead-boleto-adv07,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-23,"216,413871",307,1464,774935181259,,188562532252,ca01-Marketing Digital,22862010439,perpetuo-lead-frio-discovery,0
2026-04-23,"242,194019",329,1804,775218897837,,188562532252,ca01-Marketing Digital,22862010439,perpetuo-lead-frio-discovery,0
2026-04-23,"365,276925",136,18714,786289671787,tmb_out23-lead-boleto-adv01-3-tiktok-reteste #2,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-23,"550,532482",88,576,704768531996,,162065139737,CA02 - Branding TMB,21430442100,perpetuo-lead-morno-search,0
2026-04-23,"651,246423",107,559,704768531993,,162065139737,CA02 - Branding TMB,21430442100,perpetuo-lead-morno-search,0
2026-04-23,"899,821799",136,624,704768531990,,162065139737,CA02 - Branding TMB,21430442100,perpetuo-lead-morno-search,0
2026-04-24,"9,385655",0,314,805140909485,tmb_jan26-lead-adv11,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-24,"23,61335",6,1048,805141052120,tmb_abr26-antecip-lead-adv03,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-24,"24,083574",3,1234,798361499005,Tmb_fev26-lead-adv05,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-24,"133,261087",49,8874,786381615566,tmb_out-lead-boleto-adv07,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-04-24,"208,962396",251,1299,775218897837,,188562532252,ca01-Marketing Digital,22862010439,perpetuo-lead-frio-discovery,0
